timestamp,mid_price,book_imbalance
2024-04-26 00:00:00,91480500.0,0.0
2024-04-26 00:00:03,91480500.0,-9129.355037227273
2024-04-26 00:00:06,91491500.0,-10563.471891582012
2024-04-26 00:00:09,91449500.0,-369.52546386420727
2024-04-26 00:00:12,91453000.0,-4242.482929453254
2024-04-26 00:00:15,91443500.0,-12133.182857260108
2024-04-26 00:00:18,91426500.0,-9074.993019595742
2024-04-26 00:00:21,91411000.0,-9199.93310418725
2024-04-26 00:00:24,91408500.0,-8486.597723528743
2024-04-26 00:00:27,91417000.0,12808.591016709805
2024-04-26 00:00:30,91445000.0,23618.690550923347
2024-04-26 00:00:33,91474000.0,12505.137657135725
2024-04-26 00:00:36,91487000.0,6109.676278486848
2024-04-26 00:00:39,91514000.0,12052.752562522888
2024-04-26 00:00:42,91514500.0,10345.709361732006
2024-04-26 00:00:45,91510500.0,18481.72568358481
2024-04-26 00:00:48,91531500.0,14432.571681767702
2024-04-26 00:00:51,91526500.0,-9640.706444948912
2024-04-26 00:00:54,91524000.0,-22455.140715390444
2024-04-26 00:00:57,91523500.0,-18733.051784664392
2024-04-26 00:01:00,91523500.0,-15182.127276420593
2024-04-26 00:01:03,91518000.0,-18687.946753412485
2024-04-26 00:01:05,91522500.0,12711.799864530563
2024-04-26 00:01:08,91551000.0,6248.820105791092
2024-04-26 00:01:11,91551000.0,3630.625229150057
2024-04-26 00:01:14,91543500.0,-3179.2485602647066
2024-04-26 00:01:17,91539000.0,-899.800079986453
2024-04-26 00:01:20,91539000.0,5366.7607920616865
2024-04-26 00:01:23,91537000.0,-2708.8951222896576
2024-04-26 00:01:26,91540000.0,2896.676497295499
2024-04-26 00:01:29,91560500.0,4820.143664389849
2024-04-26 00:01:32,91551500.0,9019.046297430992
2024-04-26 00:01:35,91575500.0,-713.1440408825874
2024-04-26 00:01:38,91575000.0,379.5601371526718
2024-04-26 00:01:41,91599000.0,14549.290807321668
2024-04-26 00:01:44,91606500.0,10795.413242295384
2024-04-26 00:01:47,91637500.0,2156.5408884584904
2024-04-26 00:01:50,91634500.0,-1222.4105557203293
2024-04-26 00:01:53,91653500.0,-11530.641181409359
2024-04-26 00:01:56,91653500.0,-18112.47374022007
2024-04-26 00:01:59,91653500.0,-18817.311784416437
2024-04-26 00:02:02,91660500.0,-21146.93137152493
2024-04-26 00:02:05,91636000.0,-4188.880286201835
2024-04-26 00:02:08,91631000.0,4416.989594012499
2024-04-26 00:02:11,91630500.0,-938.3078315854073
2024-04-26 00:02:14,91636000.0,11377.515733629465
2024-04-26 00:02:17,91648500.0,-3283.5229868143797
2024-04-26 00:02:20,91648500.0,-13305.65925681591
2024-04-26 00:02:23,91630000.0,-1518.6913189142942
2024-04-26 00:02:26,91617500.0,-2465.2914242893457
2024-04-26 00:02:29,91579000.0,-15966.112766444683
2024-04-26 00:02:32,91559000.0,-10474.811058074236
2024-04-26 00:02:35,91558500.0,-11806.732729554176
2024-04-26 00:02:38,91559000.0,-7968.901090309024
2024-04-26 00:02:41,91537500.0,-1525.7841642051935
2024-04-26 00:02:43,91537500.0,834.433790370822
2024-04-26 00:02:46,91559500.0,-3882.2819426357746
2024-04-26 00:02:49,91559500.0,11945.094481527805
2024-04-26 00:02:52,91559500.0,10971.059461593628
2024-04-26 00:02:55,91564500.0,10390.719376191497
2024-04-26 00:02:58,91564500.0,10391.178708806634
2024-04-26 00:03:01,91562000.0,8530.552372574806
2024-04-26 00:03:04,91563000.0,16547.121017038822
2024-04-26 00:03:07,91563000.0,13754.053767427802
2024-04-26 00:03:10,91563000.0,13754.053767427802
2024-04-26 00:03:13,91575500.0,11094.63334800303
2024-04-26 00:03:16,91623000.0,9560.235193669796
2024-04-26 00:03:19,91612500.0,12136.53689955175
2024-04-26 00:03:22,91641000.0,5930.474405229092
2024-04-26 00:03:25,91640500.0,3737.356773838401
2024-04-26 00:03:28,91647500.0,-16680.745747849345
2024-04-26 00:03:31,91650000.0,-5778.722817853093
2024-04-26 00:03:34,91650000.0,-4030.8853426128626
2024-04-26 00:03:37,91619000.0,-7426.576881334186
2024-04-26 00:03:40,91614000.0,-12207.588893383741
2024-04-26 00:03:43,91616500.0,-9576.041814506054
2024-04-26 00:03:46,91616500.0,-6177.672538369894
2024-04-26 00:03:49,91602500.0,-11549.855525672436
2024-04-26 00:03:52,91602500.0,-5772.261440604925
2024-04-26 00:03:55,91602000.0,-5795.185103908181
2024-04-26 00:03:58,91587000.0,-10178.130926400423
2024-04-26 00:04:01,91587000.0,-6779.977720409632
2024-04-26 00:04:03,91587000.0,-4805.675676390529
2024-04-26 00:04:06,91576500.0,-2519.136838272214
2024-04-26 00:04:09,91577000.0,2780.5748493671417
2024-04-26 00:04:12,91576000.0,-1759.311748445034
2024-04-26 00:04:15,91583000.0,-4798.0297759622335
2024-04-26 00:04:18,91587500.0,-5253.789001479745
2024-04-26 00:04:21,91587500.0,-9709.200293183327
2024-04-26 00:04:24,91572000.0,2818.625866934657
2024-04-26 00:04:27,91572500.0,4440.859755218029
2024-04-26 00:04:30,91572500.0,3166.0432757288218
2024-04-26 00:04:33,91572500.0,6390.66813890636
2024-04-26 00:04:36,91572500.0,7906.051704183221
2024-04-26 00:04:39,91572500.0,8270.192246556282
2024-04-26 00:04:42,91572500.0,5528.739650040865
2024-04-26 00:04:45,91572500.0,4289.231460884213
2024-04-26 00:04:48,91579500.0,1610.8475608378649
2024-04-26 00:04:51,91579500.0,125.42585943639278
2024-04-26 00:04:54,91579500.0,-1224.8861239105463
